Height,CanopySize,Diameter
10.0,50.3,24.0
12.0,78.5,44.0
12.0,78.5,41.0
12.0,78.5,44.0
12.0,78.5,48.0
12.0,78.5,43.0
12.0,78.5,32.0
12.0,78.5,46.0
12.0,78.5,52.0
12.0,78.5,54.0
13.0,78.5,60.0
13.0,78.5,60.0
12.0,78.5,39.0
13.0,78.5,56.0
13.0,78.5,55.0
13.0,78.5,46.0
13.0,78.5,50.0
13.0,78.5,46.0
13.0,78.5,45.0
8.0,19.6,28.0
16.0,132.7,58.0
8.0,12.6,20.0
9.0,28.3,31.0
10.0,50.3,24.0
10.0,50.3,32.0
14.0,78.5,50.0
10.0,50.3,34.0
10.0,19.6,24.0
10.0,19.6,28.0
10.0,38.5,31.0
10.0,12.6,21.0
10.0,28.3,54.0
10.0,19.6,22.0
8.0,12.6,21.0
8.0,19.6,22.0
8.0,28.3,26.0
10.0,38.5,28.0
7.0,19.6,24.0
10.0,50.3,26.0
10.0,28.3,24.0
10.0,19.6,22.0
10.0,50.3,34.0
6.0,12.6,18.0
10.0,50.3,34.0
8.0,28.3,19.0
10.0,38.5,25.0
10.0,28.3,22.0
8.0,28.3,22.0
10.0,38.5,26.0
11.0,38.5,25.0
10.0,28.3,25.0
10.0,50.3,28.0
11.0,63.6,36.0
11.0,28.3,26.0
11.0,50.3,26.0
6.0,3.1,11.0
7.0,4.9,14.0
6.5,4.9,12.0
5.5,1.8,10.0
4.5,3.1,11.0
7.5,4.9,18.0
4.0,0.8,3.5
8.0,4.9,16.0
7.0,3.1,11.0
7.0,3.1,13.0
3.0,0.8,7.0
6.5,3.1,14.0
7.0,4.9,16.0
7.5,4.9,16.0
7.5,4.9,18.0
7.0,3.1,15.0
7.5,4.9,16.0
7.5,4.9,18.0
7.0,7.1,14.0
7.0,7.1,14.0
8.0,7.1,18.0
5.0,7.1,12.0
6.0,7.1,15.0
7.0,7.1,16.0
6.0,3.1,14.0
6.0,3.1,14.0
6.0,3.1,14.0
7.0,7.1,16.0
4.0,3.1,14.0
4.0,3.1,7.0
7.0,7.1,14.0
7.0,7.1,14.0
7.0,7.1,14.0
7.0,7.1,15.0
7.0,7.1,15.0
6.0,0.8,10.0
11.0,28.3,26.0
6.0,12.6,14.0
6.0,12.6,16.0
4.0,1.8,6.0
6.0,12.6,8.0
5.0,3.1,8.0
5.0,3.1,8.0
5.0,4.9,10.0
4.0,1.8,7.0
5.5,12.6,14.0
5.5,12.6,12.0
4.0,7.1,9.0
6.5,38.5,22.0
7.0,50.3,18.0
7.0,50.3,18.0
6.0,28.3,18.0
6.0,38.5,18.0
7.0,28.3,22.0
6.0,28.3,18.0
8.0,50.3,29.0
8.0,38.5,22.0
7.0,28.3,18.0
7.0,28.3,18.0
8.0,38.5,22.0
8.0,38.5,18.0
7.0,28.3,17.0
8.0,38.5,19.0
8.0,28.3,17.0
7.0,28.3,16.0
7.0,28.3,18.0
7.0,28.3,13.0
7.0,38.5,18.0
7.0,28.3,25.0
4.0,0.8,7.0
7.0,19.6,22.0
7.0,19.6,22.0
5.0,7.1,11.0
4.0,7.1,15.0
3.0,3.1,10.0
5.0,3.1,10.0
6.0,7.1,16.0
4.0,3.1,10.0
8.0,38.5,19.0
6.0,28.3,18.0
8.0,19.6,19.0
9.0,28.3,24.0
8.0,19.6,17.0
4.0,3.1,7.0
4.0,1.8,5.0
4.0,3.1,7.0
7.0,7.1,11.0
10.0,12.6,28.0
4.5,3.1,7.0
4.5,3.1,7.0
4.5,3.1,7.0
4.5,3.1,7.0
4.0,1.8,7.0
8.0,50.3,19.0
6.0,28.3,16.0
6.0,38.5,20.0
5.0,12.6,13.0
5.0,19.6,16.0
5.0,28.3,14.0
6.0,38.5,18.0
4.0,19.6,14.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
4.0,0.8,9.0
4.0,0.8,7.0
4.0,0.8,7.0
3.5,0.8,7.0
4.0,0.8,7.0
3.5,3.1,6.0
6.0,3.1,8.0
6.0,3.1,8.0
6.0,3.1,8.0
6.0,3.1,8.0
24.0,113.1,60.0
12.0,38.5,19.0
3.5,1.8,7.0
3.5,1.8,7.0
3.5,1.8,7.0
3.5,1.8,7.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
3.5,3.1,6.0
26.0,314.2,125.0
24.0,254.5,110.0
22.0,176.7,110.0
24.0,254.5,100.0
22.0,176.7,90.0
8.0,50.3,20.0
6.0,19.6,20.0
9.0,50.3,20.0
4.0,0.8,5.0
6.0,12.6,13.0
3.0,1.8,9.0
3.0,3.1,8.0
4.0,3.1,12.0
3.0,0.8,7.0
3.0,0.8,7.0
3.0,0.8,7.0
3.5,0.8,7.0
4.0,3.1,8.0
3.0,1.8,8.0
3.0,3.1,8.0
4.0,7.1,9.0
3.5,3.1,8.0
3.5,3.1,8.0
4.0,3.1,9.0
4.0,3.1,9.0
4.0,3.1,9.0
4.0,3.1,9.0
4.0,3.1,9.0
3.0,3.1,7.0
3.0,0.8,7.0
2.0,3.1,6.0
12.0,78.5,32.0
6.0,19.6,19.0
4.0,1.8,7.0
4.0,3.1,12.0
4.0,3.1,9.0
3.0,0.8,8.0
3.5,1.8,9.0
3.5,1.8,8.0
5.0,12.6,12.0
3.5,3.1,8.0
3.5,7.1,11.0
4.0,7.1,11.0
4.0,7.1,12.0
5.0,7.1,14.0
4.0,3.1,10.0
4.0,7.1,10.0
4.5,7.1,12.0
5.0,12.6,14.0
3.5,3.1,8.0
3.0,3.1,8.0
4.0,7.1,12.0
4.0,1.8,8.0
4.0,1.8,8.0
3.5,3.1,8.0
7.0,38.5,16.0
7.0,38.5,16.0
7.0,38.5,14.0
7.0,38.5,16.0
6.0,28.3,13.0
6.0,28.3,15.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,10.0
12.0,78.5,40.0
13.0,95.0,48.0
8.0,28.3,20.0
13.0,95.0,42.0
13.0,113.1,44.0
12.0,63.6,34.0
13.0,113.1,44.0
9.0,78.5,26.0
7.0,50.3,24.0
7.0,28.3,18.0
7.0,28.3,18.0
7.0,28.3,18.0
8.0,50.3,20.0
9.0,50.3,26.0
9.0,50.3,25.0
9.0,38.5,19.0
7.0,28.3,18.0
8.0,38.5,20.0
10.0,95.0,29.0
8.0,50.3,20.0
7.0,19.6,15.0
10.0,78.5,20.0
10.0,78.5,20.0
7.0,28.3,15.0
8.0,28.3,20.0
8.0,38.5,24.0
7.0,28.3,15.0
3.5,1.8,8.0
3.5,1.8,8.0
5.0,9.6,15.0
4.0,7.1,10.0
4.5,7.1,12.0
4.0,7.1,10.0
4.0,7.1,10.0
4.0,7.1,10.0
3.5,7.1,11.0
4.0,12.6,13.0
3.0,3.1,8.0
4.0,3.1,9.0
4.0,12.6,13.0
4.0,12.6,15.0
4.0,7.1,11.0
4.0,7.1,13.0
4.0,7.1,13.0
3.5,4.9,10.0
2.5,0.8,6.0
3.0,3.1,9.0
3.0,4.9,13.0
3.5,9.6,12.0
4.0,7.1,12.0
4.0,7.1,12.0
3.0,1.8,7.0
3.5,1.8,8.0
4.5,15.9,15.0
8.0,38.5,16.0
7.0,28.3,16.0
9.0,63.6,19.0
12.0,201.1,95.0
24.0,490.9,160.0
4.0,1.8,6.0
25.0,113.1,110.0
6.0,28.3,10.0
16.0,78.5,38.0
8.0,50.3,16.0
24.0,452.4,150.0
7.0,19.6,18.0
7.0,12.6,16.0
7.0,12.6,15.0
7.0,12.6,16.0
7.0,12.6,16.0
6.0,12.6,12.0
6.0,19.6,13.0
6.0,3.1,10.0
7.0,19.6,17.0
6.0,3.1,11.0
4.0,1.8,9.0
4.5,3.1,8.0
12.0,50.3,36.0
5.5,7.1,9.0
5.5,1.8,9.0
4.0,1.8,6.0
4.0,1.8,6.0
6.0,19.6,18.0
6.5,9.6,14.0
8.0,12.6,21.0
8.0,12.6,19.0
8.0,12.6,16.0
8.0,9.6,19.0
8.0,12.6,17.0
6.0,12.6,17.0
5.0,7.1,15.0
11.0,38.5,70.0
6.0,7.1,18.0
3.0,3.1,8.0
3.0,3.1,8.0
2.0,0.8,6.0
10.0,28.3,60.0
10.0,38.5,40.0
17.0,63.6,80.0
17.0,254.5,90.0
18.0,254.5,100.0
18.0,201.1,70.0
10.0,28.3,28.0
18.0,78.5,80.0
27.0,95.0,55.0
18.0,95.0,65.0
20.0,95.0,65.0
22.0,254.5,80.0
28.0,254.5,115.0
9.0,50.3,19.0
5.0,7.1,13.0
8.0,19.6,21.0
11.0,50.3,35.0
10.0,28.3,22.0
6.0,3.1,10.0
6.0,3.1,10.0
5.5,4.9,11.0
4.0,1.8,6.0
4.0,1.8,6.0
4.0,1.8,6.0
4.0,1.8,7.0
4.0,1.8,7.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,7.1,10.0
4.0,7.1,10.0
4.0,7.1,9.0
7.0,50.3,27.0
7.0,28.3,16.0
4.0,7.1,11.0
4.5,19.6,16.0
4.0,12.6,11.0
3.0,1.8,8.0
6.0,23.8,18.0
7.0,50.3,22.0
5.0,12.6,13.0
4.0,12.6,10.0
4.0,12.6,15.0
4.0,12.6,16.0
4.0,12.6,16.0
4.0,12.6,14.0
4.0,12.6,11.0
3.0,3.1,8.0
3.5,4.9,10.0
3.5,4.9,12.0
3.0,1.8,11.0
6.0,19.6,22.0
3.5,3.1,11.0
3.5,3.1,8.0
4.0,7.1,14.0
3.5,3.1,12.0
6.0,28.3,16.0
3.5,1.8,7.0
9.0,63.6,26.0
4.0,4.9,14.0
7.0,78.5,29.0
8.0,78.5,27.0
12.0,78.5,50.0
10.0,78.5,29.0
9.0,28.3,19.0
10.0,113.1,28.0
6.5,38.5,19.0
4.5,12.6,14.0
5.0,12.6,14.0
4.0,1.8,7.0
6.0,7.1,14.0
6.0,19.6,16.0
6.0,28.3,9.0
6.0,38.5,10.0
6.0,28.3,10.0
6.0,28.3,8.0
4.5,0.8,8.0
4.0,0.8,6.0
4.0,0.8,7.0
4.0,3.1,7.0
6.0,4.9,9.0
6.0,4.9,9.0
6.0,3.1,9.0
6.0,3.1,9.0
5.0,1.8,8.0
5.0,1.8,8.0
6.0,28.3,16.0
4.0,1.8,8.0
4.5,1.8,7.0
6.0,3.1,8.0
6.0,3.1,9.0
6.0,3.1,9.0
4.0,0.8,7.0
8.0,28.3,16.0
10.0,50.3,17.0
6.0,28.3,17.0
7.0,28.3,15.0
8.0,38.5,17.0
7.0,38.5,18.0
7.0,38.5,16.0
7.0,38.5,16.0
8.0,50.3,18.0
8.0,50.3,18.0
8.0,50.3,18.0
8.0,50.3,18.0
9.0,50.3,17.0
10.0,63.6,19.0
8.0,50.3,19.0
8.0,50.3,18.0
4.0,0.8,8.0
8.0,28.3,24.0
7.0,19.6,18.0
7.0,19.6,18.0
8.0,28.3,19.0
6.0,28.3,15.0
7.0,28.3,18.0
6.0,19.6,12.0
6.0,19.6,12.0
7.5,28.3,16.0
13.0,78.5,36.0
13.0,78.5,35.0
13.0,78.5,35.0
10.0,28.3,22.0
4.0,3.1,7.0
7.0,28.3,25.0
4.0,3.1,10.0
7.0,28.3,20.0
4.0,3.1,8.0
7.0,28.3,20.0
7.0,28.3,20.0
8.0,19.6,22.0
7.0,28.3,22.0
8.0,28.3,23.0
6.0,28.3,16.0
6.0,28.3,16.0
8.0,38.5,21.0
8.0,38.5,19.0
6.0,28.3,17.0
6.0,28.3,17.0
6.0,28.3,15.0
6.0,28.3,17.0
8.0,38.5,18.0
8.0,38.5,21.0
6.0,19.6,13.0
6.0,19.6,13.0
6.0,28.3,15.0
6.0,28.3,15.0
6.0,28.3,15.0
5.0,7.1,10.0
5.0,7.1,11.0
5.0,19.6,12.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
8.0,50.3,21.0
8.0,38.5,20.0
8.0,38.5,20.0
7.0,28.3,13.0
8.0,38.5,20.0
4.0,1.8,7.0
4.5,1.8,8.0
12.0,78.5,26.0
4.0,3.1,8.0
4.0,3.1,8.0
6.0,1.8,8.0
10.0,50.3,20.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,4.9,12.0
9.0,50.3,20.0
8.0,38.5,15.0
9.0,50.3,24.0
5.0,4.9,8.0
4.0,3.1,6.0
4.0,3.1,6.0
10.0,50.3,27.0
4.0,4.9,7.0
3.5,0.8,7.0
3.5,0.8,6.0
3.5,1.8,6.0
4.0,1.8,6.0
4.0,1.8,6.0
6.0,19.6,12.0
5.0,12.6,14.0
3.5,1.8,7.0
5.0,12.6,11.0
3.5,1.8,7.0
6.0,23.8,19.0
10.0,12.6,18.0
5.0,7.1,15.0
3.0,0.8,12.0
3.0,0.8,12.0
3.0,0.8,12.0
8.0,63.6,60.0
11.0,78.5,58.0
7.0,28.3,25.0
4.5,7.1,10.0
4.5,7.1,10.0
7.0,28.3,17.0
9.0,50.3,28.0
6.0,1.8,6.0
7.0,28.3,21.0
6.0,15.9,6.0
6.0,28.3,19.0
6.0,7.1,8.0
6.0,7.1,8.0
8.0,28.3,19.0
8.0,28.3,22.0
8.0,28.3,18.0
4.0,7.1,10.0
7.0,38.5,28.0
6.0,7.1,9.0
5.0,1.8,6.0
12.0,50.3,37.0
12.0,78.5,46.0
6.0,28.3,10.0
12.0,50.3,35.0
4.0,3.1,6.0
4.0,3.1,6.0
6.0,28.3,13.0
12.0,50.3,29.0
13.0,78.5,48.0
12.0,50.3,29.0
8.0,28.3,17.0
12.0,78.5,28.0
12.0,78.5,28.0
5.0,3.1,6.0
8.0,28.3,16.0
13.0,113.1,56.0
10.0,50.3,40.0
9.0,50.3,29.0
12.0,78.5,44.0
13.0,78.5,50.0
8.0,28.3,19.0
14.0,78.5,55.0
4.5,3.1,8.0
13.0,78.5,50.0
6.0,7.1,8.0
6.0,7.1,14.0
8.0,12.6,14.0
12.0,113.1,46.0
8.0,28.3,18.0
10.0,50.3,20.0
8.0,28.3,18.0
12.0,63.6,35.0
14.0,28.3,27.0
13.0,50.3,29.0
14.0,50.3,35.0
14.0,78.5,48.0
5.0,3.1,8.0
14.0,78.5,48.0
4.0,12.6,14.0
6.0,19.6,15.0
5.0,28.3,18.0
5.0,19.6,16.0
5.0,7.1,13.0
5.0,12.6,14.0
6.0,12.6,15.0
6.0,12.6,15.0
6.0,7.1,14.0
6.0,12.6,15.0
6.0,12.6,15.0
6.0,12.6,15.0
6.0,19.6,16.0
6.0,28.3,17.0
6.0,7.1,14.0
7.0,28.3,17.0
6.0,12.6,13.0
6.0,12.6,13.0
4.0,1.8,6.0
7.0,28.3,17.0
4.0,1.8,8.0
7.0,28.3,17.0
6.0,19.6,16.0
6.0,28.3,17.0
6.0,28.3,15.0
6.0,28.3,15.0
6.0,28.3,15.0
6.0,28.3,15.0
6.0,28.3,16.0
4.0,1.8,8.0
4.5,1.8,8.0
4.5,1.8,8.0
4.5,1.8,8.0
3.5,1.8,6.0
14.0,50.3,35.0
4.0,1.8,8.0
12.0,50.3,22.0
11.0,50.3,21.0
13.0,113.1,41.0
13.0,78.5,34.0
12.0,78.5,28.0
10.0,28.3,16.0
3.5,3.1,10.0
3.5,3.1,10.0
3.0,1.8,7.0
3.0,1.8,7.0
2.5,1.8,7.0
14.0,113.1,34.0
4.0,12.6,8.0
16.0,63.6,40.0
7.0,1.8,13.0
3.0,32.7,8.0
4.0,3.1,8.0
6.0,1.8,8.0
6.0,1.8,8.0
6.0,1.8,8.0
6.0,1.8,8.0
3.0,6.5,8.0
3.0,6.5,8.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,6.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.0,72.5,7.0
3.5,1.8,7.0
3.5,3.1,9.0
4.0,1.8,9.0
4.0,1.8,9.0
4.0,1.8,9.0
6.0,19.6,16.0
6.5,19.6,17.0
6.5,19.6,17.0
5.0,7.1,9.0
6.0,12.6,11.0
6.0,19.6,15.0
6.0,19.6,15.0
6.5,19.6,18.0
6.5,19.6,16.0
6.5,28.3,18.0
7.0,38.5,22.0
7.0,38.5,22.0
7.0,28.3,19.0
7.0,38.5,21.0
7.0,28.3,20.0
6.0,28.3,16.0
6.0,28.3,16.0
6.0,28.3,16.0
7.0,38.5,20.0
6.0,12.6,12.0
5.0,7.1,10.0
6.0,12.6,18.0
6.0,12.6,16.0
6.0,12.6,16.0
6.0,12.6,16.0
6.0,12.6,16.0
4.0,0.8,8.0
7.0,28.3,24.0
6.0,19.6,18.0
7.0,28.3,25.0
5.0,0.8,8.0
5.0,1.8,7.0
6.0,19.6,18.0
7.0,38.5,25.0
4.0,0.8,7.0
4.0,0.8,7.0
6.0,28.3,16.0
5.0,7.1,12.0
7.0,28.3,19.0
6.0,19.6,16.0
6.0,19.6,16.0
6.0,19.6,16.0
12.0,50.3,45.0
8.0,78.5,40.0
13.0,78.5,55.0
7.0,28.3,19.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
7.0,38.5,26.0
5.0,19.6,12.0
5.0,19.6,13.0
3.0,1.8,8.0
4.0,3.1,8.0
4.0,3.1,8.0
3.5,1.8,8.0
4.0,12.6,11.0
19.0,283.5,90.0
17.0,254.5,90.0
17.0,227.0,65.0
16.0,176.7,50.0
18.0,227.0,83.0
19.0,153.9,85.0
19.0,95.0,75.0
21.0,283.5,85.0
5.0,7.1,12.0
9.0,0.8,14.0
9.0,0.8,14.0
9.0,0.8,14.0
7.0,19.6,16.0
5.0,19.6,14.0
12.0,78.5,35.0
11.0,50.3,32.0
10.0,28.3,18.0
11.0,50.3,32.0
11.0,50.3,32.0
11.0,50.3,32.0
11.0,50.3,32.0
11.0,50.3,32.0
11.0,50.3,32.0
11.0,50.3,32.0
11.0,50.3,32.0
6.0,12.6,15.0
6.0,12.6,16.0
6.0,12.6,15.0
10.0,50.3,25.0
10.0,67.9,10.0
6.0,38.5,30.0
7.0,28.3,28.0
7.0,28.3,31.0
6.0,28.3,27.0
7.0,28.3,32.0
7.0,28.3,31.0
5.0,12.6,19.0
6.0,12.6,19.0
4.0,3.1,17.0
6.0,7.1,18.0
3.0,3.1,8.0
7.0,28.3,31.0
5.0,12.6,22.0
8.0,28.3,36.0
7.0,28.3,28.0
6.0,50.3,31.0
6.0,7.1,32.0
5.0,7.1,18.0
5.0,7.1,20.0
5.0,7.1,19.0
6.0,7.1,25.0
6.0,7.1,22.0
6.0,7.1,24.0
5.0,7.1,17.0
5.0,7.1,17.0
4.0,7.1,16.0
4.0,3.1,18.0
4.0,3.1,16.0
5.0,7.1,12.0
6.0,7.1,19.0
4.0,12.6,17.0
4.0,12.6,17.0
4.0,3.1,14.0
5.0,12.6,18.0
4.0,7.1,15.0
4.0,3.1,15.0
3.0,3.1,12.0
4.0,3.1,16.0
3.0,3.1,12.0
4.0,3.1,11.0
4.0,3.1,14.0
4.0,7.1,17.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,14.0
3.0,3.1,12.0
4.0,7.1,14.0
4.0,7.1,12.0
4.0,3.1,14.0
9.0,28.3,31.0
7.0,28.3,26.0
5.0,28.3,20.0
5.0,28.3,32.0
7.0,50.3,30.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,15.0
4.0,3.1,15.0
4.0,3.1,16.0
4.0,0.8,6.0
13.0,78.5,55.0
12.0,63.6,35.0
14.0,113.1,57.0
13.0,95.0,62.0
6.0,28.3,19.0
4.0,3.1,15.0
4.0,3.1,17.0
3.0,3.1,11.0
5.0,0.8,6.0
3.0,0.8,7.0
3.0,0.8,11.0
3.0,0.8,8.0
4.0,3.1,16.0
3.0,3.1,14.0
3.0,3.1,14.0
3.0,3.1,16.0
3.0,3.1,14.0
4.0,3.1,16.0
5.0,3.1,16.0
4.0,3.1,17.0
4.0,3.1,14.0
4.0,3.1,16.0
4.0,3.1,15.0
3.0,3.1,16.0
3.0,3.1,14.0
3.0,3.1,14.0
3.0,3.1,11.0
4.0,3.1,17.0
5.0,3.1,18.0
10.0,78.5,42.0
8.0,78.5,42.0
7.0,50.3,35.0
5.0,19.6,22.0
5.0,12.6,19.0
6.0,19.6,30.0
7.0,19.6,35.0
6.0,19.6,25.0
14.0,78.5,50.0
7.0,19.6,35.0
8.0,50.3,42.0
7.0,50.3,22.0
7.0,50.3,20.0
6.0,38.5,28.0
6.0,50.3,35.0
5.0,38.5,24.0
3.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,10.0
4.0,3.1,10.0
6.0,3.1,16.0
6.0,12.6,18.0
4.0,0.8,10.0
4.0,0.8,10.0
4.0,0.8,10.0
4.0,0.8,10.0
4.0,3.1,10.0
4.0,3.1,3.2
4.0,3.1,15.0
8.0,50.3,55.0
7.0,12.6,50.0
3.0,3.1,15.0
3.0,0.8,8.0
3.0,3.1,15.0
3.0,0.8,8.0
3.0,3.1,8.0
4.0,0.8,8.0
3.0,0.8,8.0
4.0,3.1,8.0
4.0,3.1,8.0
3.0,0.8,8.0
3.0,0.8,6.0
3.0,0.8,6.0
3.0,3.1,6.0
6.0,28.3,21.0
5.0,28.3,19.0
6.0,28.3,44.0
5.0,28.3,28.0
11.0,153.9,80.0
9.0,63.6,52.0
9.0,50.3,44.0
8.0,63.6,60.0
10.0,113.1,76.0
5.0,19.6,55.0
4.0,1.8,8.0
4.0,3.1,10.0
15.0,153.9,73.2
12.0,63.6,32.0
13.0,38.5,33.0
11.0,28.3,38.0
9.0,28.3,22.0
4.0,3.1,10.0
10.0,19.6,31.0
8.0,19.6,32.0
10.0,153.9,77.0
8.0,113.1,32.0
10.0,153.9,77.0
18.0,153.9,92.3
9.0,12.6,60.0
21.0,113.1,8.0
4.0,0.8,8.0
18.0,113.1,90.0
12.0,78.5,68.0
13.0,63.6,60.0
14.0,113.1,70.0
14.0,113.1,64.0
6.0,12.6,12.0
9.0,50.3,33.0
7.0,28.3,25.0
8.0,19.6,38.0
5.0,3.1,10.0
4.0,3.1,10.0
11.0,38.5,32.0
10.0,19.6,34.0
11.0,38.5,20.0
5.0,7.1,11.0
12.0,28.3,35.0
5.0,7.1,11.0
11.0,50.3,40.0
9.0,50.3,19.0
5.0,7.1,10.0
13.0,63.6,44.0
8.0,78.5,60.0
12.0,78.5,66.0
11.0,63.6,70.0
12.0,78.5,70.0
11.0,78.5,68.0
11.0,63.6,58.0
15.0,63.6,66.0
13.0,95.0,58.0
9.0,12.6,44.0
8.0,50.3,40.0
6.0,19.6,35.0
9.0,28.3,32.0
9.0,38.5,40.0
9.0,28.3,41.0
9.0,28.3,44.0
10.0,50.3,42.0
10.0,50.3,44.0
10.0,50.3,44.0
8.0,50.3,38.0
8.0,28.3,20.0
9.0,28.3,41.0
18.0,50.3,83.0
18.0,153.9,82.0
12.0,113.1,70.0
6.0,28.3,24.0
21.0,113.1,90.0
6.0,28.3,28.0
6.0,12.6,20.0
12.0,176.7,64.0
17.0,38.5,60.0
4.0,0.8,8.0
5.0,0.8,8.0
14.0,201.1,75.0
5.0,7.1,14.0
5.0,7.1,12.0
4.0,3.1,6.0
5.0,7.1,15.0
6.0,28.3,70.0
11.0,63.6,42.0
16.0,254.5,105.0
15.0,227.0,98.0
18.0,113.1,100.0
5.0,3.1,15.0
5.0,3.1,14.0
5.0,3.1,14.0
5.0,3.1,12.0
5.0,3.1,11.0
5.0,3.1,15.0
4.0,3.1,12.0
5.0,3.1,12.0
6.0,50.3,32.0
5.0,28.3,31.0
6.0,50.3,41.0
5.0,19.6,20.0
5.0,38.5,38.0
9.0,38.5,48.0
8.0,38.5,35.0
9.0,50.3,50.0
9.0,19.6,34.0
8.0,38.5,43.0
8.0,38.5,43.0
8.0,28.3,49.0
8.0,28.3,38.0
10.0,63.6,38.0
9.0,50.3,60.0
10.0,28.3,48.0
7.0,28.3,20.0
6.0,19.6,20.0
5.0,28.3,20.0
7.0,50.3,44.0
5.0,7.1,15.0
8.0,63.6,50.0
7.0,63.6,32.0
5.0,7.1,19.0
5.0,78.5,20.0
5.0,38.5,20.0
4.0,7.1,12.0
5.0,50.3,18.0
6.0,3.1,20.0
5.0,3.1,20.0
5.0,12.6,18.0
8.0,12.6,19.0
4.0,3.1,15.0
3.5,1.8,8.0
3.5,1.8,8.0
3.5,1.8,8.0
3.5,1.8,8.0
3.5,1.8,8.0
3.5,1.8,8.0
9.0,63.6,35.0
10.0,78.5,38.0
10.0,113.1,55.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,1.8,6.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
3.5,1.8,6.0
3.5,1.8,6.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
3.0,3.1,8.0
3.0,3.1,8.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
3.0,3.1,9.0
4.0,3.1,11.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,10.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,3.1,13.0
4.0,4.9,17.0
3.0,1.8,8.0
3.0,1.8,8.0
4.0,7.1,18.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
