Species,Height,Diameter,Leaf_area,Canopy_size,CO2
Celtis australis,6.0,28.0,148.7,63.6,1.3
Tilia x europaea,5.0,19.0,27.4,12.6,6.3
Aesculus hippocastanum,5.0,19.0,28.4,12.6,3.2
Celtis australis,5.0,19.0,22.9,12.6,1.0
Tilia x europaea,10.0,57.0,489.6,113.1,27.7
Tilia x europaea,6.0,38.0,443.7,113.1,16.0
Celtis australis,7.0,70.0,490.0,113.1,1.8
Celtis australis,7.0,70.0,405.5,113.1,1.8
Celtis australis,7.0,70.0,461.9,113.1,1.8
Celtis australis,4.0,18.0,12.3,7.1,0.9
Celtis australis,4.0,18.0,10.9,7.1,0.9
Celtis australis,4.0,18.0,10.2,7.1,0.9
Celtis australis,4.0,18.0,10.9,7.1,0.9
Celtis australis,4.0,18.0,10.9,7.1,0.9
Celtis australis,4.0,18.0,11.6,7.1,0.9
Celtis australis,4.0,18.0,12.3,7.1,0.9
Celtis australis,4.0,18.0,12.3,7.1,0.9
Celtis australis,4.0,45.0,131.9,50.3,1.8
Celtis australis,4.0,30.0,106.4,50.3,1.3
Platanus x hispanica,12.0,60.0,443.7,153.9,20.5
Platanus x hispanica,12.0,60.0,474.5,153.9,20.5
Platanus x hispanica,12.0,70.0,566.2,153.9,25.6
Platanus x hispanica,12.0,60.0,536.2,153.9,20.5
Aesculus hippocastanum,9.0,40.0,184.5,50.3,9.6
Aesculus hippocastanum,9.0,40.0,171.7,50.3,9.6
Aesculus hippocastanum,9.0,50.0,213.5,50.3,13.4
Aesculus hippocastanum,9.0,50.0,241.2,50.3,13.4
Aesculus hippocastanum,9.0,50.0,241.2,50.3,13.4
Platanus x hispanica,28.0,110.0,1034.7,346.4,30.1
Platanus x hispanica,16.0,90.0,1035.8,346.4,36.5
Aesculus hippocastanum,10.0,38.0,367.7,78.5,9.0
Aesculus hippocastanum,10.0,60.0,382.3,78.5,17.6
Aesculus hippocastanum,10.0,60.0,357.5,78.5,17.6
Tilia x europaea,10.0,50.0,437.2,113.1,23.2
Tilia x europaea,10.0,38.0,479.5,113.1,16.0
Tilia x europaea,5.0,25.0,63.2,28.3,9.1
Tilia x europaea,5.0,25.0,23.2,12.6,9.1
Tilia x europaea,5.0,25.0,23.2,12.6,9.1
Tilia x europaea,5.0,25.0,23.2,12.6,9.1
Tilia x europaea,5.0,25.0,30.2,12.6,9.1
Tilia x europaea,5.0,25.0,30.2,12.6,9.1
Tilia x europaea,5.0,25.0,30.2,12.6,9.1
Tilia x europaea,5.0,25.0,26.7,12.6,9.1
Platanus x hispanica,4.0,10.0,10.4,7.1,1.5
Platanus x hispanica,4.0,10.0,9.2,7.1,1.5
Platanus x hispanica,7.0,29.0,320.9,95.0,7.1
Platanus x hispanica,7.0,29.0,302.5,95.0,7.1
Platanus x hispanica,4.0,10.0,10.4,7.1,1.5
Tilia x europaea,7.0,15.0,21.9,12.6,4.6
Platanus x hispanica,20.0,120.0,855.7,227.0,5.5
Tilia x europaea,8.0,30.0,296.8,78.5,11.6
Tilia x europaea,8.0,30.0,278.7,78.5,11.6
Tilia x europaea,8.0,30.0,314.9,78.5,11.6
Tilia x europaea,8.0,30.0,314.9,78.5,11.6
Tilia x europaea,8.0,30.0,260.6,78.5,11.6
Tilia x europaea,8.0,30.0,260.6,78.5,11.6
Tilia x europaea,8.0,30.0,260.6,78.5,11.6
Tilia x europaea,8.0,30.0,314.9,78.5,11.6
Tilia x europaea,8.0,50.0,377.1,78.5,23.2
Tilia x europaea,8.0,50.0,377.1,78.5,23.2
Tilia x europaea,8.0,50.0,377.1,78.5,23.2
Tilia cordata,8.0,25.0,156.8,50.3,3.8
Tilia cordata,8.0,25.0,177.2,50.3,3.8
Tilia cordata,8.0,30.0,167.2,50.3,4.9
Celtis australis,5.0,35.0,116.0,50.3,1.5
Celtis australis,5.0,35.0,150.7,50.3,1.5
Tilia cordata,8.0,25.0,177.2,50.3,3.8
Tilia cordata,8.0,25.0,177.2,50.3,3.8
Tilia cordata,8.0,25.0,146.6,50.3,3.8
Tilia cordata,8.0,35.0,199.5,50.3,6.0
Tilia cordata,8.0,35.0,199.5,50.3,6.0
Tilia cordata,8.0,35.0,199.5,50.3,6.0
Tilia cordata,8.0,30.0,156.4,50.3,4.9
Tilia cordata,8.0,35.0,199.5,50.3,6.0
Tilia cordata,8.0,30.0,156.4,50.3,4.9
Tilia cordata,8.0,30.0,189.0,50.3,4.9
Tilia cordata,8.0,30.0,178.1,50.3,4.9
Tilia cordata,8.0,30.0,167.2,50.3,4.9
Tilia cordata,8.0,30.0,156.4,50.3,4.9
Celtis australis,6.0,45.0,417.3,113.1,1.8
Celtis australis,6.0,75.0,471.1,113.1,1.5
Celtis australis,3.0,18.0,55.2,28.3,0.9
Celtis australis,6.0,75.0,384.9,113.1,1.5
Celtis australis,3.0,18.0,51.9,28.3,0.9
Celtis australis,5.0,29.0,55.6,28.3,1.3
Celtis australis,5.0,29.0,67.2,28.3,1.3
Celtis australis,5.0,29.0,67.2,28.3,1.3
Celtis australis,5.0,29.0,51.7,28.3,1.3
Celtis australis,5.0,29.0,55.6,28.3,1.3
Celtis australis,5.0,29.0,67.2,28.3,1.3
Celtis australis,5.0,29.0,67.2,28.3,1.3
Celtis australis,5.0,29.0,55.6,28.3,1.3
Celtis australis,5.0,29.0,51.7,28.3,1.3
Celtis australis,5.0,29.0,51.7,28.3,1.3
Celtis australis,5.0,29.0,55.6,28.3,1.3
Celtis australis,5.0,29.0,67.2,28.3,1.3
Celtis australis,5.0,29.0,63.3,28.3,1.3
Celtis australis,5.0,50.0,81.4,28.3,1.9
Celtis australis,4.0,15.0,6.4,3.1,0.8
Celtis australis,4.0,15.0,6.4,3.1,0.8
Aesculus hippocastanum,6.0,32.0,125.3,38.5,6.8
Aesculus hippocastanum,6.0,30.0,115.0,38.5,6.2
Tilia cordata,7.0,30.0,354.9,95.0,4.9
Celtis australis,5.0,30.0,134.5,50.3,1.3
Celtis australis,5.0,30.0,142.7,50.3,1.3
Celtis australis,5.0,50.0,151.2,50.3,1.9
Tilia cordata,5.0,21.0,63.7,28.3,3.0
Tilia cordata,5.0,28.0,61.4,28.3,4.4
Tilia cordata,5.0,28.0,79.7,28.3,4.4
Platanus x hispanica,8.0,60.0,371.4,95.0,20.5
Tilia cordata,5.0,15.0,14.8,7.1,1.9
Tilia cordata,5.0,15.0,14.8,7.1,1.9
Celtis australis,4.0,30.0,31.9,19.6,1.3
Celtis australis,4.0,15.0,30.6,19.6,0.8
Tilia cordata,4.0,19.0,7.9,3.1,2.6
Celtis australis,6.0,30.0,23.6,12.6,1.3
Celtis australis,6.0,30.0,23.6,12.6,1.3
Celtis australis,6.0,30.0,28.5,12.6,1.3
Celtis australis,5.0,31.0,102.0,38.5,1.4
Celtis australis,5.0,24.0,93.2,38.5,1.1
Celtis australis,3.0,10.0,2.3,0.8,0.6
Tilia cordata,3.0,10.0,2.3,0.8,1.1
Carpinus betulus,3.0,10.0,3.1,0.8,1.7
Carpinus betulus,3.0,10.0,2.5,0.8,1.7
Carpinus betulus,3.0,10.0,3.3,0.8,1.7
Platanus x hispanica,9.0,41.0,232.8,63.6,11.8
Platanus x hispanica,9.0,41.0,247.0,63.6,11.8
Platanus x hispanica,9.0,35.0,193.3,63.6,9.3
Platanus x hispanica,9.0,41.0,247.0,63.6,11.8
Platanus x hispanica,9.0,41.0,232.8,63.6,11.8
Platanus x hispanica,9.0,28.0,166.3,63.6,6.7
Aesculus hippocastanum,6.0,63.0,74.3,19.6,18.6
Aesculus hippocastanum,5.0,50.0,61.2,19.6,13.1
Aesculus hippocastanum,5.0,50.0,53.7,19.6,13.1
Aesculus hippocastanum,5.0,50.0,64.9,19.6,13.1
Celtis australis,4.0,14.0,6.3,3.1,0.8
Celtis australis,6.0,24.0,21.8,12.6,1.1
Celtis australis,5.0,21.0,19.6,12.6,1.0
Platanus x hispanica,4.0,22.0,90.0,38.5,4.7
Platanus x hispanica,3.0,14.0,34.1,19.6,2.4
Platanus x hispanica,2.0,8.0,3.9,3.1,1.1
Platanus x hispanica,2.0,14.0,6.2,3.1,2.4
Platanus x hispanica,2.0,14.0,5.1,3.1,2.4
Platanus x hispanica,2.0,14.0,4.8,3.1,2.4
Carpinus betulus,4.0,18.0,26.8,12.6,3.5
Carpinus betulus,4.0,18.0,21.9,12.6,3.5
Tilia cordata,4.0,12.0,5.9,3.1,1.4
Carpinus betulus,4.0,21.0,14.5,7.1,4.2
Carpinus betulus,4.0,21.0,15.5,7.1,4.2
Carpinus betulus,4.0,21.0,17.5,7.1,4.2
Carpinus betulus,4.0,21.0,15.5,7.1,4.2
Carpinus betulus,4.0,21.0,13.4,7.1,4.2
Carpinus betulus,4.0,21.0,15.5,7.1,4.2
Platanus x hispanica,5.0,16.0,19.7,12.6,3.0
Celtis australis,3.0,14.0,11.9,7.1,0.8
Aesculus hippocastanum,7.0,30.0,92.4,28.3,6.2
Platanus x hispanica,12.0,28.0,134.3,38.5,6.7
Celtis australis,11.0,46.0,201.6,50.3,1.8
Tilia cordata,14.0,46.0,205.6,50.3,8.7
Tilia cordata,4.0,12.0,7.1,3.1,1.4
Tilia cordata,4.0,12.0,5.9,3.1,1.4
Tilia cordata,4.0,12.0,6.3,3.1,1.4
Tilia cordata,4.0,12.0,7.1,3.1,1.4
Tilia cordata,4.0,12.0,7.1,3.1,1.4
Tilia cordata,7.0,22.0,80.3,28.3,3.2
Tilia cordata,7.0,22.0,80.3,28.3,3.2
Tilia cordata,7.0,22.0,80.3,28.3,3.2
Tilia cordata,7.0,22.0,80.3,28.3,3.2
Tilia cordata,7.0,22.0,80.3,28.3,3.2
Tilia cordata,7.0,22.0,80.3,28.3,3.2
Tilia cordata,7.0,22.0,75.7,28.3,3.2
Tilia cordata,7.0,22.0,75.7,28.3,3.2
Celtis australis,6.0,41.0,145.7,50.3,1.6
Celtis australis,6.0,41.0,164.6,50.3,1.6
Celtis australis,6.0,46.0,47.5,19.6,1.8
Celtis australis,3.0,8.0,1.9,0.8,0.5
Celtis australis,3.0,8.0,2.3,0.8,0.5
Celtis australis,5.0,14.0,20.5,12.6,0.8
Celtis australis,6.0,51.0,238.6,63.6,1.9
Celtis australis,6.0,40.0,219.0,63.6,1.6
Celtis australis,6.0,44.0,213.4,63.6,1.7
Celtis australis,4.0,24.0,60.0,28.3,1.1
Celtis australis,4.0,24.0,46.2,28.3,1.1
Celtis australis,4.0,15.0,25.0,19.6,0.8
Celtis australis,4.0,15.0,32.5,19.6,0.8
Celtis australis,4.0,15.0,25.0,19.6,0.8
Aesculus hippocastanum,4.0,15.0,33.3,19.6,2.2
Platanus x hispanica,12.0,41.0,195.3,50.3,11.8
Tilia cordata,12.0,44.0,404.2,95.0,8.2
Platanus x hispanica,12.0,32.0,41.0,12.6,8.2
Platanus x hispanica,19.0,60.0,507.9,113.1,20.5
Celtis australis,3.0,15.0,2.3,0.8,0.8
Celtis australis,3.0,15.0,2.3,0.8,0.8
Tilia cordata,8.0,31.0,137.9,38.5,5.1
Celtis australis,5.0,12.0,10.1,7.1,0.7
Tilia cordata,13.0,38.0,376.7,78.5,6.7
Tilia cordata,14.0,48.0,532.0,113.1,9.2
Tilia cordata,13.0,48.0,529.6,113.1,9.2
Tilia cordata,4.0,18.0,86.0,38.5,2.4
Tilia cordata,6.0,24.0,116.4,38.5,3.6
Tilia cordata,7.0,42.0,211.4,63.6,7.7
Tilia cordata,13.0,42.0,264.7,63.6,7.7
Tilia cordata,13.0,42.0,319.9,63.6,7.7
Tilia cordata,13.0,42.0,246.3,63.6,7.7
Tilia cordata,13.0,54.0,349.6,63.6,10.8
Celtis australis,8.0,55.0,213.4,63.6,2.0
Aesculus hippocastanum,5.0,25.0,50.8,19.6,4.7
Aesculus hippocastanum,11.0,58.0,445.8,113.1,16.8
Aesculus hippocastanum,11.0,58.0,578.8,113.1,16.8
Aesculus hippocastanum,6.0,45.0,398.4,113.1,11.2
Aesculus hippocastanum,6.0,45.0,398.4,113.1,11.2
Aesculus hippocastanum,6.0,33.0,463.6,113.1,7.1
Carpinus betulus,5.0,25.0,159.2,50.3,5.3
Carpinus betulus,12.0,46.2,779.9,254.5,1.0
Aesculus hippocastanum,12.0,41.0,247.9,50.3,10.1
Aesculus hippocastanum,12.0,34.0,121.8,28.3,7.7
Aesculus hippocastanum,12.0,44.0,195.7,50.3,11.2
Tilia cordata,5.0,15.0,25.3,12.6,1.9
Tilia cordata,19.0,75.0,597.7,95.0,16.9
Tilia cordata,19.0,75.0,494.6,95.0,16.9
Tilia cordata,19.0,75.0,597.7,95.0,16.9
Carpinus betulus,8.0,35.0,210.4,50.3,6.1
Carpinus betulus,5.0,16.0,9.5,3.1,3.0
Carpinus betulus,8.0,45.0,187.9,50.3,1.8
Carpinus betulus,8.0,45.0,201.9,50.3,1.8
Aesculus hippocastanum,8.0,60.0,67.3,19.6,17.5
Celtis australis,12.0,70.0,501.3,113.1,1.8
Carpinus betulus,6.0,35.0,65.5,19.6,6.1
Carpinus betulus,6.0,35.0,61.7,19.6,6.1
Carpinus betulus,6.0,42.0,53.8,19.6,3.5
Celtis australis,4.0,8.0,4.8,3.1,0.5
Celtis australis,4.0,8.0,5.1,3.1,0.5
Celtis australis,6.0,30.0,8.4,3.1,1.3
Celtis australis,9.0,60.0,207.5,50.3,2.2
Celtis australis,6.0,28.0,8.2,3.1,1.3
Celtis australis,8.0,50.0,93.6,28.3,1.9
Celtis australis,8.0,50.0,72.0,28.3,1.9
Celtis australis,8.0,26.0,18.3,7.1,1.2
Celtis australis,6.0,22.0,12.5,7.1,1.1
Celtis australis,6.0,53.0,77.0,28.3,2.0
Celtis australis,6.0,18.0,14.1,7.1,0.9
Celtis australis,8.0,27.0,16.5,7.1,1.2
Celtis australis,8.0,29.0,18.0,7.1,1.3
Celtis australis,10.0,47.0,100.4,28.3,1.8
Celtis australis,10.0,47.0,100.4,28.3,1.8
Celtis australis,8.0,28.0,27.8,12.6,1.3
Celtis australis,13.0,60.0,52.4,12.6,2.2
Aesculus hippocastanum,8.0,65.0,74.0,19.6,19.7
Celtis australis,13.0,60.0,686.1,227.0,2.2
Aesculus hippocastanum,12.0,80.0,403.9,63.6,27.2
Aesculus hippocastanum,10.0,43.0,42.3,12.6,10.8
Aesculus hippocastanum,10.0,48.0,44.0,12.6,12.6
Aesculus hippocastanum,10.0,41.0,44.5,12.6,10.0
Aesculus hippocastanum,10.0,63.0,55.2,12.6,18.9
Aesculus hippocastanum,10.0,63.0,106.3,28.3,18.9
Aesculus hippocastanum,10.0,70.0,158.0,38.5,22.1
Aesculus hippocastanum,10.0,66.0,154.8,38.5,20.3
Aesculus hippocastanum,10.0,66.0,201.0,38.5,20.3
Aesculus hippocastanum,10.0,58.0,192.0,38.5,16.7
Aesculus hippocastanum,7.0,41.0,32.3,12.6,9.9
Aesculus hippocastanum,7.0,51.0,45.3,12.6,13.6
Aesculus hippocastanum,12.0,68.0,128.8,28.3,21.4
Aesculus hippocastanum,9.0,54.0,43.2,12.6,15.0
Aesculus hippocastanum,9.0,47.0,23.1,7.1,12.2
Aesculus hippocastanum,12.0,53.0,90.8,19.6,14.8
Aesculus hippocastanum,9.0,61.0,340.0,63.6,18.0
Aesculus hippocastanum,9.0,58.0,53.5,12.6,16.7
Aesculus hippocastanum,9.0,71.0,358.7,63.6,22.5
Aesculus hippocastanum,7.0,28.0,20.6,7.1,5.6
Aesculus hippocastanum,15.0,100.0,550.3,113.1,17.2
Tilia x europaea,8.0,60.0,318.4,63.6,29.7
Celtis australis,15.0,78.0,228.9,50.3,1.3
Aesculus hippocastanum,8.0,60.0,220.4,50.3,17.5
Celtis australis,4.0,18.0,9.5,7.1,0.9
Celtis australis,8.0,58.0,460.6,113.1,2.1
Aesculus hippocastanum,7.0,42.0,92.1,28.3,10.2
Aesculus hippocastanum,9.0,48.0,210.4,50.3,12.6
Aesculus hippocastanum,7.0,41.0,79.5,28.3,9.9
Aesculus hippocastanum,8.0,44.0,98.1,28.3,11.0
Aesculus hippocastanum,9.0,41.0,163.3,38.5,10.0
Tilia x europaea,18.0,25.0,405.3,153.9,9.1
Aesculus hippocastanum,14.0,49.0,265.5,50.3,13.3
Tilia cordata,10.0,28.0,196.8,50.3,4.4
Tilia cordata,11.0,28.0,251.0,78.5,4.4
Tilia cordata,10.0,30.0,201.6,50.3,4.9
Tilia cordata,11.0,28.0,203.3,50.3,4.4
Carpinus betulus,10.0,25.0,284.6,78.5,5.3
Carpinus betulus,6.0,17.0,50.8,19.6,3.2
Carpinus betulus,9.0,20.0,89.8,28.3,3.9
Carpinus betulus,8.0,15.0,20.3,7.1,2.7
Carpinus betulus,8.0,12.0,14.4,7.1,2.1
Carpinus betulus,8.0,20.0,28.9,12.6,3.9
Carpinus betulus,8.0,10.0,29.4,12.6,1.7
Carpinus betulus,8.0,14.0,71.0,28.3,2.5
Tilia cordata,10.0,25.0,64.4,19.6,3.8
Platanus x hispanica,12.0,39.0,116.3,38.5,10.9
Tilia x europaea,6.0,25.0,268.2,78.5,9.1
Tilia x europaea,12.0,42.0,241.5,50.3,18.3
Tilia x europaea,12.0,42.0,186.0,50.3,18.3
Tilia cordata,18.0,45.0,407.9,113.1,8.4
Tilia x europaea,7.0,36.0,259.1,63.6,14.9
Tilia x europaea,7.0,36.0,214.5,63.6,14.9
Tilia x europaea,7.0,24.0,63.6,28.3,8.6
Tilia x europaea,7.0,24.0,68.3,28.3,8.6
Tilia x europaea,7.0,24.0,82.5,28.3,8.6
Tilia x europaea,7.0,24.0,63.6,28.3,8.6
Tilia x europaea,7.0,24.0,68.3,28.3,8.6
Tilia x europaea,7.0,24.0,82.5,28.3,8.6
Tilia x europaea,7.0,24.0,68.3,28.3,8.6
Tilia x europaea,7.0,24.0,68.3,28.3,8.6
Tilia x europaea,8.0,38.0,393.2,113.1,16.0
Tilia x europaea,6.0,35.0,378.5,113.1,14.3
Tilia x europaea,6.0,35.0,154.2,50.3,14.3
Celtis australis,5.0,30.0,95.0,38.5,1.3
Tilia x europaea,7.0,28.0,72.1,28.3,10.6
Tilia cordata,5.0,21.0,26.8,12.6,3.0
Tilia cordata,5.0,30.0,30.4,12.6,4.9
Tilia cordata,5.0,28.0,31.5,12.6,4.4
Tilia cordata,5.0,28.0,31.5,12.6,4.4
Tilia cordata,5.0,28.0,26.1,12.6,4.4
Tilia cordata,5.0,28.0,31.5,12.6,4.4
Tilia cordata,8.0,32.0,123.4,38.5,5.3
Tilia cordata,8.0,32.0,139.4,38.5,5.3
Tilia cordata,6.0,41.0,415.6,95.0,7.4
Tilia x europaea,8.0,28.0,152.1,50.3,10.6
Carpinus betulus,6.0,25.0,31.8,12.6,5.3
Carpinus betulus,6.0,25.0,27.7,12.6,5.3
Carpinus betulus,6.0,25.0,29.8,12.6,5.3
Carpinus betulus,6.0,25.0,27.7,12.6,5.3
Carpinus betulus,6.0,25.0,29.8,12.6,5.3
Carpinus betulus,6.0,25.0,31.8,12.6,5.3
Carpinus betulus,6.0,25.0,31.8,12.6,5.3
Carpinus betulus,6.0,25.0,31.8,12.6,5.3
Carpinus betulus,6.0,25.0,36.0,12.6,5.3
Carpinus betulus,6.0,25.0,36.0,12.6,5.3
Carpinus betulus,6.0,25.0,27.7,12.6,5.3
Carpinus betulus,6.0,25.0,36.0,12.6,5.3
Carpinus betulus,6.0,25.0,36.0,12.6,5.3
Carpinus betulus,6.0,25.0,36.0,12.6,5.3
Platanus x hispanica,13.0,44.0,470.0,132.7,13.1
Platanus x hispanica,13.0,44.0,470.0,132.7,13.1
Platanus x hispanica,6.0,16.0,31.7,19.6,3.0
Platanus x hispanica,8.0,25.0,44.1,19.6,5.7
Platanus x hispanica,8.0,32.0,54.4,19.6,8.2
Platanus x hispanica,12.0,34.0,160.5,50.3,8.9
Platanus x hispanica,12.0,34.0,171.7,50.3,8.9
Platanus x hispanica,12.0,30.0,185.6,50.3,7.4
Celtis australis,7.0,35.0,51.4,19.6,1.5
Celtis australis,8.0,58.0,217.4,63.6,2.1
Celtis australis,6.0,35.0,267.6,78.5,1.5
Celtis australis,7.0,42.0,84.0,28.3,1.7
Celtis australis,7.0,50.0,89.3,28.3,1.9
Celtis australis,7.0,24.0,68.9,28.3,1.1
Celtis australis,7.0,33.0,68.3,28.3,1.4
Aesculus hippocastanum,6.0,54.0,108.6,28.3,14.8
Aesculus hippocastanum,9.0,48.0,74.7,19.6,12.6
Aesculus hippocastanum,9.0,48.0,79.2,19.6,12.6
Aesculus hippocastanum,9.0,48.0,61.0,19.6,12.6
Aesculus hippocastanum,9.0,57.0,105.3,28.3,16.2
Aesculus hippocastanum,9.0,62.0,200.4,50.3,18.4
Aesculus hippocastanum,9.0,62.0,245.3,50.3,18.4
Aesculus hippocastanum,9.0,62.0,260.2,50.3,18.4
Aesculus hippocastanum,6.0,58.0,98.6,28.3,16.4
Aesculus hippocastanum,6.0,45.0,101.8,28.3,11.2
Aesculus hippocastanum,8.0,50.0,116.0,28.3,13.3
Tilia cordata,6.0,31.0,71.6,28.3,5.1
Tilia cordata,6.0,31.0,81.5,28.3,5.1
Tilia cordata,6.0,28.0,73.9,28.3,4.4
Tilia cordata,6.0,33.0,83.4,28.3,5.5
Tilia cordata,6.0,30.0,80.6,28.3,4.9
Tilia x europaea,11.0,50.0,248.6,50.3,23.2
Platanus x hispanica,17.0,55.0,488.1,113.1,18.1
Tilia cordata,7.0,35.0,61.7,19.6,6.0
Tilia cordata,9.0,35.0,68.7,19.6,6.0
Tilia cordata,9.0,35.0,52.9,19.6,6.0
Tilia cordata,9.0,35.0,206.1,50.3,6.0
Tilia cordata,9.0,35.0,206.1,50.3,6.0
Tilia cordata,7.0,35.0,61.7,19.6,6.0
Tilia cordata,7.0,35.0,61.7,19.6,6.0
Tilia x europaea,6.0,34.0,184.5,50.3,13.8
Tilia x europaea,6.0,34.0,184.5,50.3,13.8
Carpinus betulus,4.0,18.0,7.6,3.1,3.5
Carpinus betulus,4.0,18.0,8.7,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Tilia x europaea,12.0,23.0,69.3,19.6,8.1
Tilia x europaea,8.0,24.0,47.0,19.6,8.6
Tilia x europaea,8.0,21.0,44.9,19.6,7.2
Tilia x europaea,10.0,31.0,103.8,28.3,12.1
Carpinus betulus,4.0,17.0,9.0,3.1,3.2
Carpinus betulus,4.0,17.0,6.9,3.1,3.2
Carpinus betulus,4.0,17.0,9.0,3.1,3.2
Carpinus betulus,4.0,17.0,6.9,3.1,3.2
Carpinus betulus,4.0,17.0,6.9,3.1,3.2
Carpinus betulus,4.0,17.0,8.0,3.1,3.2
Carpinus betulus,4.0,17.0,7.5,3.1,3.2
Celtis australis,13.0,80.0,261.6,50.3,1.2
Tilia x europaea,6.0,23.0,50.3,19.6,8.1
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.7,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.1,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.6,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.1,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,8.7,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.7,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.6,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,7.6,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,8.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.1,3.1,3.5
Carpinus betulus,4.0,18.0,8.7,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,9.2,3.1,3.5
Carpinus betulus,4.0,18.0,8.7,3.1,3.5
Tilia x europaea,4.0,12.0,7.1,3.1,3.4
Tilia x europaea,4.0,12.0,6.7,3.1,3.4
Tilia x europaea,6.0,24.0,10.5,3.1,8.6
Tilia x europaea,6.0,21.0,10.0,3.1,7.2
Aesculus hippocastanum,6.0,41.0,63.9,19.6,9.8
Tilia x europaea,6.0,33.0,47.3,19.6,13.2
Celtis australis,6.0,38.0,132.6,50.3,1.6
Celtis australis,4.0,35.0,145.9,50.3,1.5
Tilia x europaea,4.0,27.0,8.4,3.1,10.1
Tilia x europaea,5.0,27.0,31.0,12.6,10.1
Tilia x europaea,5.0,27.0,31.0,12.6,10.1
Tilia x europaea,5.0,27.0,29.2,12.6,10.1
Tilia x europaea,5.0,27.0,27.4,12.6,10.1
Tilia x europaea,5.0,27.0,29.2,12.6,10.1
Tilia x europaea,5.0,20.0,45.4,19.6,6.7
Tilia cordata,7.0,25.0,51.7,19.6,3.8
Tilia cordata,7.0,30.0,58.5,19.6,4.9
Tilia cordata,7.0,30.0,45.0,19.6,4.9
Tilia x europaea,4.0,5.0,5.2,3.1,1.1
Tilia x europaea,4.0,5.0,5.2,3.1,1.1
Tilia x europaea,4.0,5.0,5.2,3.1,1.1
Carpinus betulus,3.0,5.0,2.6,0.8,0.8
Carpinus betulus,3.0,5.0,2.1,0.8,0.8
Carpinus betulus,3.0,5.0,2.1,0.8,0.8
Aesculus hippocastanum,6.0,35.0,82.5,28.3,7.7
Aesculus hippocastanum,6.0,35.0,93.2,28.3,7.7
Aesculus hippocastanum,3.0,14.0,16.6,7.1,2.0
Aesculus hippocastanum,6.0,30.0,83.2,28.3,6.2
Aesculus hippocastanum,3.0,14.0,13.8,7.1,2.0
Aesculus hippocastanum,4.0,21.0,12.4,7.1,3.6
Aesculus hippocastanum,3.0,14.0,16.6,7.1,2.0
Platanus x hispanica,21.0,140.0,611.8,113.1,0.7
Aesculus hippocastanum,8.0,60.5,446.3,113.1,17.7
Aesculus hippocastanum,15.0,92.0,574.2,113.1,18.9
Aesculus hippocastanum,10.0,47.0,318.1,63.6,12.3
Aesculus hippocastanum,14.0,70.0,470.1,95.0,22.5
Tilia cordata,3.0,10.0,2.9,0.8,1.1
Celtis australis,6.0,34.0,39.9,19.6,1.4
Tilia x europaea,7.0,28.0,87.1,28.3,10.6
Tilia x europaea,6.0,21.0,30.1,12.6,7.2
Tilia x europaea,6.0,16.0,27.4,12.6,5.0
Tilia x europaea,6.0,21.0,26.7,12.6,7.2
Tilia x europaea,6.0,21.0,30.1,12.6,7.2
Tilia x europaea,6.0,21.0,26.7,12.6,7.2
Tilia x europaea,6.0,21.0,30.1,12.6,7.2
Tilia x europaea,6.0,28.0,33.4,12.6,10.6
