Species,Height,Diameter,Canopy_size,Leaf_area,CO2
Tilia x europaea,8.0,30.0,12.6,34.1,11.6
Aesculus hippocastanum,10.0,60.0,12.6,57.5,17.6
Aesculus hippocastanum,10.0,48.0,12.6,41.0,12.6
Aesculus hippocastanum,8.0,60.0,12.6,51.0,17.5
Aesculus hippocastanum,10.0,60.0,12.6,50.9,17.6
Carpinus betulus,10.0,50.0,12.6,45.1,0.3
Aesculus hippocastanum,10.0,60.0,12.6,57.5,17.6
Tilia x europaea,4.0,15.0,0.8,3.6,4.6
Tilia x europaea,4.0,15.0,0.8,3.6,4.6
Tilia x europaea,4.0,15.0,0.8,4.1,4.6
Tilia x europaea,4.0,15.0,0.8,3.1,4.6
Tilia x europaea,4.0,15.0,0.8,3.6,4.6
Tilia x europaea,4.0,15.0,0.8,4.1,4.6
Tilia x europaea,4.0,15.0,0.8,3.8,4.6
Tilia x europaea,8.0,35.0,19.6,61.2,14.3
Tilia x europaea,8.0,25.0,19.6,51.0,9.1
Tilia x europaea,8.0,25.0,19.6,57.6,9.1
Celtis australis,8.0,35.0,19.6,54.2,1.5
Celtis australis,8.0,35.0,19.6,48.0,1.5
Celtis australis,8.0,35.0,19.6,48.0,1.5
Celtis australis,8.0,52.0,19.6,62.3,2.0
Celtis australis,5.0,20.0,12.6,17.9,1.0
Celtis australis,5.0,20.0,12.6,23.3,1.0
Celtis australis,5.0,32.0,12.6,25.9,1.4
Celtis australis,5.0,20.0,12.6,23.3,1.0
Celtis australis,5.0,20.0,12.6,23.3,1.0
Celtis australis,5.0,20.0,12.6,23.3,1.0
Celtis australis,5.0,20.0,12.6,20.6,1.0
Celtis australis,5.0,20.0,12.6,23.3,1.0
Celtis australis,5.0,31.0,12.6,27.2,1.4
Celtis australis,6.0,28.0,19.6,42.4,1.3
Celtis australis,6.0,28.0,19.6,39.9,1.3
Celtis australis,6.0,28.0,19.6,34.7,1.3
Celtis australis,6.0,28.0,19.6,42.4,1.3
Celtis australis,6.0,35.0,19.6,37.5,1.5
Celtis australis,6.0,28.0,19.6,39.9,1.3
Celtis australis,6.0,25.0,19.6,40.8,1.2
Aesculus hippocastanum,7.0,41.0,28.3,103.2,9.9
Aesculus hippocastanum,7.0,30.0,28.3,92.4,6.2
Tilia x europaea,5.0,15.0,7.1,14.8,4.6
Aesculus hippocastanum,7.0,35.0,28.3,97.6,7.8
Aesculus hippocastanum,7.0,42.0,28.3,98.1,10.2
Aesculus hippocastanum,6.0,32.0,28.3,69.5,6.8
Aesculus hippocastanum,8.0,37.0,28.3,104.3,8.5
Aesculus hippocastanum,8.0,48.0,28.3,88.0,12.5
Aesculus hippocastanum,8.0,48.0,28.3,114.3,12.5
Tilia x europaea,5.0,15.0,7.1,11.4,4.6
Tilia x europaea,5.0,15.0,7.1,13.1,4.6
Tilia x europaea,5.0,15.0,7.1,13.9,4.6
Tilia x europaea,5.0,15.0,7.1,13.1,4.6
Platanus x hispanica,11.0,36.0,28.3,76.4,9.7
Platanus x hispanica,11.0,62.0,63.6,300.8,21.5
Platanus x hispanica,18.0,62.0,63.6,338.9,21.5
Celtis australis,8.0,48.0,38.5,118.5,1.8
Celtis australis,8.0,56.0,38.5,141.4,2.1
Tilia x europaea,5.0,18.0,3.1,7.3,5.8
Carpinus betulus,8.0,34.0,28.3,103.4,6.3
Carpinus betulus,8.0,34.0,28.3,97.1,6.3
Tilia x europaea,11.0,34.0,12.6,48.3,13.8
Carpinus betulus,8.0,26.0,28.3,99.8,5.6
Celtis australis,6.0,35.0,19.6,45.9,1.5
Celtis australis,6.0,27.0,19.6,44.5,1.2
Celtis australis,6.0,27.0,19.6,39.3,1.2
Celtis australis,6.0,27.0,19.6,44.5,1.2
Celtis australis,6.0,27.0,19.6,34.2,1.2
Tilia x europaea,5.0,20.0,19.6,42.8,6.7
Tilia x europaea,5.0,20.0,19.6,40.2,6.7
Tilia x europaea,5.0,35.0,19.6,52.1,14.3
Celtis australis,6.0,35.0,28.3,62.2,1.5
Celtis australis,6.0,35.0,28.3,62.2,1.5
Celtis australis,6.0,25.0,28.3,55.2,1.2
Celtis australis,6.0,25.0,28.3,59.1,1.2
Celtis australis,6.0,25.0,28.3,55.2,1.2
Celtis australis,6.0,25.0,28.3,59.1,1.2
Celtis australis,6.0,25.0,28.3,59.1,1.2
Celtis australis,6.0,25.0,28.3,66.8,1.2
Celtis australis,6.0,25.0,28.3,62.9,1.2
Tilia x europaea,3.0,14.0,3.1,6.3,4.2
Carpinus betulus,5.0,18.0,12.6,25.0,3.5
Carpinus betulus,5.0,18.0,12.6,26.7,3.5
Celtis australis,5.0,18.0,12.6,18.6,0.9
Celtis australis,5.0,18.0,12.6,22.4,0.9
Celtis australis,5.0,18.0,12.6,22.4,0.9
Celtis australis,5.0,18.0,12.6,22.4,0.9
Celtis australis,5.0,18.0,12.6,22.4,0.9
Celtis australis,5.0,18.0,12.6,22.4,0.9
Celtis australis,5.0,18.0,12.6,17.3,0.9
Celtis australis,5.0,18.0,12.6,21.2,0.9
Carpinus betulus,4.0,18.0,7.1,12.7,3.5
Carpinus betulus,4.0,18.0,7.1,16.5,3.5
Carpinus betulus,4.0,18.0,7.1,13.7,3.5
Carpinus betulus,4.0,18.0,7.1,13.7,3.5
Carpinus betulus,4.0,18.0,7.1,12.7,3.5
Carpinus betulus,4.0,18.0,7.1,14.6,3.5
Carpinus betulus,4.0,18.0,7.1,12.7,3.5
Carpinus betulus,4.0,18.0,7.1,12.7,3.5
Carpinus betulus,4.0,18.0,7.1,16.5,3.5
Carpinus betulus,4.0,18.0,7.1,15.6,3.5
Carpinus betulus,4.0,18.0,7.1,14.6,3.5
Carpinus betulus,4.0,18.0,7.1,16.5,3.5
Carpinus betulus,4.0,18.0,7.1,16.5,3.5
Celtis australis,4.0,26.0,19.6,39.4,1.2
Celtis australis,4.0,35.0,19.6,43.8,1.5
Celtis australis,4.0,35.0,19.6,36.2,1.5
Celtis australis,4.0,42.0,19.6,38.6,1.7
Celtis australis,4.0,42.0,19.6,41.3,1.7
Celtis australis,4.0,42.0,19.6,46.7,1.7
Celtis australis,4.0,42.0,19.6,46.7,1.7
Platanus x hispanica,3.0,14.0,3.1,6.2,2.4
Tilia x europaea,5.0,27.0,19.6,47.6,10.1
Tilia x europaea,5.0,27.0,19.6,38.9,10.1
Celtis australis,5.0,35.0,19.6,43.5,1.5
Tilia x europaea,5.0,18.0,19.6,43.7,5.8
Celtis australis,5.0,28.0,19.6,35.3,1.3
Celtis australis,5.0,16.0,3.1,5.8,0.8
Tilia cordata,5.0,18.0,7.1,14.0,2.4
Tilia cordata,5.0,18.0,7.1,15.8,2.4
Celtis australis,5.0,38.0,7.1,14.2,1.6
Celtis australis,5.0,38.0,7.1,15.2,1.6
Celtis australis,5.0,38.0,7.1,13.2,1.6
Aesculus hippocastanum,5.0,38.0,7.1,17.6,8.7
Tilia x europaea,6.0,16.0,7.1,15.2,5.0
Tilia x europaea,6.0,16.0,7.1,16.2,5.0
Aesculus hippocastanum,6.0,38.0,19.6,51.5,8.8
Platanus x hispanica,21.0,125.0,78.5,474.7,4.3
Platanus x hispanica,24.0,145.0,254.5,1088.2,0.3
Platanus x hispanica,26.0,185.0,201.1,906.6,8.1
Aesculus hippocastanum,10.0,28.0,38.5,114.4,5.8
Aesculus hippocastanum,10.0,32.0,38.5,146.7,7.0
Aesculus hippocastanum,10.0,55.0,38.5,188.5,15.5
Platanus x hispanica,16.0,185.0,78.5,581.0,8.1
Platanus x hispanica,16.0,100.0,113.1,600.0,34.9
Tilia x europaea,20.0,95.0,63.6,479.2,51.5
Aesculus hippocastanum,17.0,100.0,113.1,555.3,17.4
Platanus x hispanica,21.0,95.0,63.6,451.3,36.5
Platanus x hispanica,18.0,110.0,78.5,518.7,30.1
Platanus x hispanica,27.0,180.0,176.7,783.0,8.1
Platanus x hispanica,25.0,90.0,38.5,280.3,36.5
Aesculus hippocastanum,3.0,5.0,0.8,1.8,0.5
Aesculus hippocastanum,3.0,5.0,0.8,2.4,0.5
Aesculus hippocastanum,3.0,5.0,0.8,2.4,0.5
Aesculus hippocastanum,3.0,5.0,0.8,1.8,0.5
Aesculus hippocastanum,9.0,55.0,38.5,139.5,15.4
Aesculus hippocastanum,9.0,50.0,38.5,175.2,13.4
Aesculus hippocastanum,3.0,12.0,0.8,3.2,1.6
Aesculus hippocastanum,3.0,12.0,0.8,3.2,1.6
Aesculus hippocastanum,3.0,12.0,0.8,3.2,1.6
Aesculus hippocastanum,3.0,12.0,0.8,2.7,1.6
Platanus x hispanica,20.0,178.3,227.0,1023.5,8.1
Platanus x hispanica,20.0,159.2,227.0,1003.1,0.3
Platanus x hispanica,20.0,159.2,227.0,772.5,0.3
Platanus x hispanica,26.0,184.6,254.5,1015.5,8.1
Tilia x europaea,14.0,44.0,28.3,108.9,19.5
Tilia x europaea,18.0,75.0,78.5,403.3,40.1
Aesculus hippocastanum,15.0,80.0,50.3,286.3,27.4
Aesculus hippocastanum,15.0,80.0,50.3,326.1,27.4
Aesculus hippocastanum,16.0,80.0,50.3,336.8,27.5
Platanus x hispanica,8.0,29.0,19.6,52.6,7.1
Platanus x hispanica,25.0,160.0,78.5,674.0,0.3
Platanus x hispanica,25.0,150.0,78.5,583.1,0.3
Platanus x hispanica,10.0,41.0,28.3,93.5,11.8
Platanus x hispanica,10.0,28.0,19.6,47.8,6.7
Platanus x hispanica,27.0,140.0,227.0,958.7,0.7
Tilia x europaea,14.0,105.0,113.1,658.9,9.1
Tilia x europaea,6.0,18.0,19.6,40.8,5.8
Tilia x europaea,13.0,52.0,50.3,238.1,24.4
Tilia x europaea,4.0,6.0,12.6,16.2,1.3
Tilia x europaea,9.0,46.0,78.5,330.1,20.7
Tilia x europaea,9.0,41.0,50.3,217.2,17.7
Tilia x europaea,9.0,41.0,50.3,217.2,17.7
Tilia x europaea,5.0,25.0,28.3,67.5,9.1
Tilia x europaea,5.0,25.0,28.3,58.8,9.1
Tilia x europaea,5.0,28.0,28.3,65.7,10.6
Tilia x europaea,4.0,15.0,3.1,7.7,4.6
Tilia x europaea,5.0,22.0,19.6,36.2,7.6
Tilia x europaea,5.0,25.0,19.6,49.1,9.1
Tilia x europaea,5.0,25.0,19.6,49.1,9.1
Tilia x europaea,5.0,29.0,19.6,42.8,11.1
Tilia x europaea,5.0,28.0,19.6,51.1,10.6
Tilia x europaea,5.0,28.0,19.6,51.1,10.6
Tilia x europaea,5.0,34.0,19.6,42.2,13.8
Tilia x europaea,5.0,24.0,19.6,48.4,8.6
Tilia x europaea,5.0,38.0,19.6,50.4,16.0
Celtis australis,14.0,64.0,38.5,187.8,2.1
Celtis australis,14.0,64.0,38.5,177.0,2.1
Tilia x europaea,4.0,17.0,7.1,13.6,5.4
Tilia x europaea,4.0,17.0,7.1,12.0,5.4
Tilia x europaea,4.0,17.0,7.1,12.0,5.4
Platanus x hispanica,8.0,17.0,12.6,27.3,3.2
Platanus x hispanica,8.0,17.0,12.6,22.6,3.2
Platanus x hispanica,16.0,70.0,50.3,285.0,25.6
Aesculus hippocastanum,14.0,85.0,113.1,671.6,29.9
Aesculus hippocastanum,13.0,70.0,63.6,327.1,22.4
Aesculus hippocastanum,10.0,32.0,28.3,96.2,7.0
Aesculus hippocastanum,10.0,34.0,28.3,85.5,7.6
Aesculus hippocastanum,15.0,68.0,63.6,411.7,21.6
Tilia x europaea,10.0,44.0,63.6,265.7,19.5
Celtis australis,14.0,74.0,78.5,357.7,1.6
Celtis australis,6.0,12.0,7.1,12.2,0.7
Celtis australis,15.0,71.0,78.5,312.5,1.7
Celtis australis,17.0,90.0,113.1,431.7,0.4
Tilia x europaea,8.0,41.0,50.3,162.0,17.7
Tilia x europaea,7.0,22.0,19.6,40.2,7.6
Tilia x europaea,7.0,25.0,19.6,48.4,9.1
Tilia x europaea,7.0,32.0,19.6,49.3,12.7
Aesculus hippocastanum,7.0,50.0,78.5,383.2,13.2
Tilia cordata,12.0,52.0,38.5,160.4,10.3
Platanus x hispanica,21.0,88.0,95.0,429.8,35.4
Tilia cordata,16.0,70.0,50.3,273.4,15.4
Platanus x hispanica,22.0,79.0,95.0,543.5,30.4
Celtis australis,5.0,14.0,0.8,3.0,0.8
Platanus x hispanica,23.0,100.0,201.1,580.8,34.9
Platanus x hispanica,23.0,90.0,201.1,726.6,36.5
Tilia x europaea,12.0,60.0,95.0,507.9,29.7
Tilia x europaea,15.0,60.0,63.6,380.5,29.7
Tilia x europaea,15.0,54.0,63.6,366.6,25.7
Platanus x hispanica,17.0,74.0,113.1,542.0,27.8
Tilia x europaea,3.0,15.0,3.1,7.3,4.6
Tilia x europaea,3.0,15.0,3.1,7.3,4.6
Tilia x europaea,3.0,15.0,3.1,6.5,4.6
Tilia x europaea,3.0,15.0,3.1,5.6,4.6
Tilia x europaea,3.0,15.0,3.1,6.0,4.6
Tilia x europaea,3.0,15.0,3.1,7.3,4.6
Tilia x europaea,3.0,15.0,3.1,5.6,4.6
Tilia x europaea,11.0,57.0,28.3,127.1,27.7
Tilia x europaea,9.0,27.0,28.3,78.1,10.1
Platanus x hispanica,9.0,23.0,50.3,153.3,5.0
Platanus x hispanica,8.0,18.0,38.5,86.9,3.5
Tilia x europaea,12.0,22.0,28.3,95.1,7.6
Tilia x europaea,12.0,22.0,28.3,100.9,7.6
Celtis australis,17.0,74.5,28.3,163.5,1.5
Carpinus betulus,10.0,29.0,38.5,144.3,6.4
Aesculus hippocastanum,3.0,15.0,0.8,3.5,2.2
Aesculus hippocastanum,14.0,65.6,19.6,115.5,20.4
Aesculus hippocastanum,15.0,56.0,38.5,231.1,16.2
Aesculus hippocastanum,13.0,59.2,19.6,93.5,17.5
Aesculus hippocastanum,13.0,59.5,50.3,275.3,17.6
Tilia cordata,15.0,48.4,12.6,57.8,9.3
Aesculus hippocastanum,15.0,48.1,50.3,272.4,13.0
Tilia cordata,18.0,91.4,63.6,478.0,22.0
Aesculus hippocastanum,14.0,83.7,38.5,256.0,29.3
Aesculus hippocastanum,14.0,59.2,28.3,125.2,17.5
Carpinus betulus,6.2,17.0,10.1,24.1,3.2
Carpinus betulus,6.2,17.0,10.1,22.7,3.2
Carpinus betulus,6.2,17.0,10.1,21.2,3.2
Carpinus betulus,6.2,17.0,10.1,21.2,3.2
Celtis australis,8.3,30.1,35.2,96.9,1.3
Carpinus betulus,6.2,17.0,10.1,22.7,3.2
